ds,AR_Ref,AR_Design,FA_CodeFamille,FA_Intitule,y,StockFinal,jour_semaine,mois,trimestre,annee,is_weekend,is_fin_mois,is_debut_mois
2025-08-26,PH0025,Perméthrine Lotion,DERMA,Dermatologie,19.5198,394.4451,1,8,3,2025,0,1,0
2025-08-27,PH0025,Perméthrine Lotion,DERMA,Dermatologie,31.491,362.9541,2,8,3,2025,0,1,0
2025-08-28,PH0025,Perméthrine Lotion,DERMA,Dermatologie,28.9022,334.0519,3,8,3,2025,0,1,0
2025-08-29,PH0025,Perméthrine Lotion,DERMA,Dermatologie,16.7038,317.3481,4,8,3,2025,0,1,0
2025-08-30,PH0025,Perméthrine Lotion,DERMA,Dermatologie,25.2269,292.1212,5,8,3,2025,1,1,0
2025-08-31,PH0025,Perméthrine Lotion,DERMA,Dermatologie,41.0292,251.092,6,8,3,2025,1,1,0
2025-09-01,PH0025,Perméthrine Lotion,DERMA,Dermatologie,20.4892,230.6028,0,9,3,2025,0,0,1
2025-09-02,PH0025,Perméthrine Lotion,DERMA,Dermatologie,30.752,199.8508,1,9,3,2025,0,0,1
2025-09-03,PH0025,Perméthrine Lotion,DERMA,Dermatologie,36.1045,163.7463,2,9,3,2025,0,0,1
2025-09-04,PH0025,Perméthrine Lotion,DERMA,Dermatologie,24.934,138.8123,3,9,3,2025,0,0,1
2025-09-05,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,138.8123,4,9,3,2025,0,0,1
2025-09-06,PH0025,Perméthrine Lotion,DERMA,Dermatologie,19.0674,119.7449,5,9,3,2025,1,0,0
2025-09-07,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,119.7449,6,9,3,2025,1,0,0
2025-09-08,PH0025,Perméthrine Lotion,DERMA,Dermatologie,7.2822,112.4627,0,9,3,2025,0,0,0
2025-09-09,PH0025,Perméthrine Lotion,DERMA,Dermatologie,40.3676,72.0951,1,9,3,2025,0,0,0
2025-09-10,PH0025,Perméthrine Lotion,DERMA,Dermatologie,15.8448,56.2503,2,9,3,2025,0,0,0
2025-09-11,PH0025,Perméthrine Lotion,DERMA,Dermatologie,24.0776,32.1727,3,9,3,2025,0,0,0
2025-09-12,PH0025,Perméthrine Lotion,DERMA,Dermatologie,25.2861,6.8866,4,9,3,2025,0,0,0
2025-09-13,PH0025,Perméthrine Lotion,DERMA,Dermatologie,6.8866,0.0,5,9,3,2025,1,0,0
2025-09-14,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,6,9,3,2025,1,0,0
2025-09-15,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,0,9,3,2025,0,0,0
2025-09-16,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,1,9,3,2025,0,0,0
2025-09-17,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,2,9,3,2025,0,0,0
2025-09-18,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,3,9,3,2025,0,0,0
2025-09-19,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,4,9,3,2025,0,0,0
2025-09-20,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,5,9,3,2025,1,0,0
2025-09-21,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,6,9,3,2025,1,0,0
2025-09-22,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,0,9,3,2025,0,0,0
2025-09-23,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,1,9,3,2025,0,0,0
2025-09-24,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,2,9,3,2025,0,0,0
2025-09-25,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,3,9,3,2025,0,1,0
2025-09-26,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,4,9,3,2025,0,1,0
2025-09-27,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,5,9,3,2025,1,1,0
2025-09-28,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,6,9,3,2025,1,1,0
2025-09-29,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,0,9,3,2025,0,1,0
2025-09-30,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,1,9,3,2025,0,1,0
2025-10-01,PH0025,Perméthrine Lotion,DERMA,Dermatologie,22.9178,583.0822,2,10,4,2025,0,0,1
2025-10-02,PH0025,Perméthrine Lotion,DERMA,Dermatologie,8.5889,574.4933,3,10,4,2025,0,0,1
2025-10-03,PH0025,Perméthrine Lotion,DERMA,Dermatologie,20.623,553.8703,4,10,4,2025,0,0,1
2025-10-04,PH0025,Perméthrine Lotion,DERMA,Dermatologie,25.2338,528.6365,5,10,4,2025,1,0,1
2025-10-05,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,528.6365,6,10,4,2025,1,0,1
2025-10-06,PH0025,Perméthrine Lotion,DERMA,Dermatologie,12.7339,515.9026,0,10,4,2025,0,0,0
2025-10-07,PH0025,Perméthrine Lotion,DERMA,Dermatologie,9.4565,506.4461,1,10,4,2025,0,0,0
2025-10-08,PH0025,Perméthrine Lotion,DERMA,Dermatologie,26.1899,480.2562,2,10,4,2025,0,0,0
2025-10-09,PH0025,Perméthrine Lotion,DERMA,Dermatologie,21.66,458.5962,3,10,4,2025,0,0,0
2025-10-10,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,458.5962,4,10,4,2025,0,0,0
2025-10-11,PH0025,Perméthrine Lotion,DERMA,Dermatologie,13.2454,445.3508,5,10,4,2025,1,0,0
2025-10-12,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,445.3508,6,10,4,2025,1,0,0
2025-10-13,PH0025,Perméthrine Lotion,DERMA,Dermatologie,8.8325,436.5183,0,10,4,2025,0,0,0
2025-10-14,PH0025,Perméthrine Lotion,DERMA,Dermatologie,12.4948,424.0235,1,10,4,2025,0,0,0
2025-10-15,PH0025,Perméthrine Lotion,DERMA,Dermatologie,9.8765,414.147,2,10,4,2025,0,0,0
2025-10-16,PH0025,Perméthrine Lotion,DERMA,Dermatologie,13.1931,400.9539,3,10,4,2025,0,0,0
2025-10-17,PH0025,Perméthrine Lotion,DERMA,Dermatologie,10.7374,390.2165,4,10,4,2025,0,0,0
2025-10-18,PH0025,Perméthrine Lotion,DERMA,Dermatologie,9.6557,380.5608,5,10,4,2025,1,0,0
2025-10-19,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,380.5608,6,10,4,2025,1,0,0
2025-10-20,PH0025,Perméthrine Lotion,DERMA,Dermatologie,13.7448,366.816,0,10,4,2025,0,0,0
2025-10-21,PH0025,Perméthrine Lotion,DERMA,Dermatologie,33.4006,333.4154,1,10,4,2025,0,0,0
2025-10-22,PH0025,Perméthrine Lotion,DERMA,Dermatologie,9.6118,323.8036,2,10,4,2025,0,0,0
2025-10-23,PH0025,Perméthrine Lotion,DERMA,Dermatologie,27.3118,296.4918,3,10,4,2025,0,0,0
2025-10-24,PH0025,Perméthrine Lotion,DERMA,Dermatologie,32.2294,264.2624,4,10,4,2025,0,0,0
2025-10-25,PH0025,Perméthrine Lotion,DERMA,Dermatologie,27.8621,236.4003,5,10,4,2025,1,1,0
2025-10-26,PH0025,Perméthrine Lotion,DERMA,Dermatologie,23.5799,212.8204,6,10,4,2025,1,1,0
2025-10-27,PH0025,Perméthrine Lotion,DERMA,Dermatologie,27.8473,184.9731,0,10,4,2025,0,1,0
2025-10-28,PH0025,Perméthrine Lotion,DERMA,Dermatologie,22.5638,162.4093,1,10,4,2025,0,1,0
2025-10-29,PH0025,Perméthrine Lotion,DERMA,Dermatologie,23.4396,138.9697,2,10,4,2025,0,1,0
2025-10-30,PH0025,Perméthrine Lotion,DERMA,Dermatologie,21.5478,117.4219,3,10,4,2025,0,1,0
2025-10-31,PH0025,Perméthrine Lotion,DERMA,Dermatologie,34.7959,82.626,4,10,4,2025,0,1,0
2025-11-01,PH0025,Perméthrine Lotion,DERMA,Dermatologie,27.5401,55.0859,5,11,4,2025,1,0,1
2025-11-02,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,55.0859,6,11,4,2025,1,0,1
2025-11-03,PH0025,Perméthrine Lotion,DERMA,Dermatologie,14.3389,40.747,0,11,4,2025,0,0,1
2025-11-04,PH0025,Perméthrine Lotion,DERMA,Dermatologie,11.9903,28.7567,1,11,4,2025,0,0,1
2025-11-05,PH0025,Perméthrine Lotion,DERMA,Dermatologie,23.2563,5.5004,2,11,4,2025,0,0,1
2025-11-06,PH0025,Perméthrine Lotion,DERMA,Dermatologie,5.5004,0.0,3,11,4,2025,0,0,0
2025-11-07,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,4,11,4,2025,0,0,0
2025-11-08,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,5,11,4,2025,1,0,0
2025-11-09,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,6,11,4,2025,1,0,0
2025-11-10,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,0,11,4,2025,0,0,0
2025-11-11,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,1,11,4,2025,0,0,0
2025-11-12,PH0025,Perméthrine Lotion,DERMA,Dermatologie,36.5256,656.4744,2,11,4,2025,0,0,0
2025-11-13,PH0025,Perméthrine Lotion,DERMA,Dermatologie,28.2126,628.2618,3,11,4,2025,0,0,0
2025-11-14,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,628.2618,4,11,4,2025,0,0,0
2025-11-15,PH0025,Perméthrine Lotion,DERMA,Dermatologie,22.8368,605.425,5,11,4,2025,1,0,0
2025-11-16,PH0025,Perméthrine Lotion,DERMA,Dermatologie,6.9531,598.4719,6,11,4,2025,1,0,0
2025-11-17,PH0025,Perméthrine Lotion,DERMA,Dermatologie,30.5046,567.9673,0,11,4,2025,0,0,0
2025-11-18,PH0025,Perméthrine Lotion,DERMA,Dermatologie,9.6024,558.3649,1,11,4,2025,0,0,0
2025-11-19,PH0025,Perméthrine Lotion,DERMA,Dermatologie,25.9354,532.4295,2,11,4,2025,0,0,0
2025-11-20,PH0025,Perméthrine Lotion,DERMA,Dermatologie,15.1069,517.3226,3,11,4,2025,0,0,0
2025-11-21,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,517.3226,4,11,4,2025,0,0,0
2025-11-22,PH0025,Perméthrine Lotion,DERMA,Dermatologie,19.2586,498.064,5,11,4,2025,1,0,0
2025-11-23,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,498.064,6,11,4,2025,1,0,0
2025-11-24,PH0025,Perméthrine Lotion,DERMA,Dermatologie,35.894,462.17,0,11,4,2025,0,0,0
2025-11-25,PH0025,Perméthrine Lotion,DERMA,Dermatologie,16.6135,445.5565,1,11,4,2025,0,1,0
2025-11-26,PH0025,Perméthrine Lotion,DERMA,Dermatologie,13.6613,431.8952,2,11,4,2025,0,1,0
2025-11-27,PH0025,Perméthrine Lotion,DERMA,Dermatologie,24.6236,407.2716,3,11,4,2025,0,1,0
2025-11-28,PH0025,Perméthrine Lotion,DERMA,Dermatologie,15.6291,391.6425,4,11,4,2025,0,1,0
2025-11-29,PH0025,Perméthrine Lotion,DERMA,Dermatologie,39.1138,352.5287,5,11,4,2025,1,1,0
2025-11-30,PH0025,Perméthrine Lotion,DERMA,Dermatologie,34.2349,318.2938,6,11,4,2025,1,1,0
2025-12-01,PH0025,Perméthrine Lotion,DERMA,Dermatologie,36.2241,282.0697,0,12,4,2025,0,0,1
2025-12-02,PH0025,Perméthrine Lotion,DERMA,Dermatologie,26.4299,255.6398,1,12,4,2025,0,0,1
2025-12-03,PH0025,Perméthrine Lotion,DERMA,Dermatologie,17.1321,238.5077,2,12,4,2025,0,0,1
2025-12-04,PH0025,Perméthrine Lotion,DERMA,Dermatologie,18.4315,220.0762,3,12,4,2025,0,0,1
2025-12-05,PH0025,Perméthrine Lotion,DERMA,Dermatologie,18.6306,201.4456,4,12,4,2025,0,0,1
2025-12-06,PH0025,Perméthrine Lotion,DERMA,Dermatologie,26.5159,174.9297,5,12,4,2025,1,0,0
2025-12-07,PH0025,Perméthrine Lotion,DERMA,Dermatologie,13.1053,161.8244,6,12,4,2025,1,0,0
2025-12-08,PH0025,Perméthrine Lotion,DERMA,Dermatologie,16.1153,145.7091,0,12,4,2025,0,0,0
2025-12-09,PH0025,Perméthrine Lotion,DERMA,Dermatologie,13.715,131.9941,1,12,4,2025,0,0,0
2025-12-10,PH0025,Perméthrine Lotion,DERMA,Dermatologie,10.9768,121.0173,2,12,4,2025,0,0,0
2025-12-11,PH0025,Perméthrine Lotion,DERMA,Dermatologie,23.0478,97.9695,3,12,4,2025,0,0,0
2025-12-12,PH0025,Perméthrine Lotion,DERMA,Dermatologie,10.263,87.7065,4,12,4,2025,0,0,0
2025-12-13,PH0025,Perméthrine Lotion,DERMA,Dermatologie,35.9803,51.7262,5,12,4,2025,1,0,0
2025-12-14,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,51.7262,6,12,4,2025,1,0,0
2025-12-15,PH0025,Perméthrine Lotion,DERMA,Dermatologie,30.9365,20.7897,0,12,4,2025,0,0,0
2025-12-16,PH0025,Perméthrine Lotion,DERMA,Dermatologie,20.7897,0.0,1,12,4,2025,0,0,0
2025-12-17,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,2,12,4,2025,0,0,0
2025-12-18,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,3,12,4,2025,0,0,0
2025-12-19,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,4,12,4,2025,0,0,0
2025-12-20,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,5,12,4,2025,1,0,0
2025-12-21,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,6,12,4,2025,1,0,0
2025-12-22,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,0,12,4,2025,0,0,0
2025-12-23,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,1,12,4,2025,0,0,0
2025-12-24,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,2,12,4,2025,0,0,0
2025-12-25,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,3,12,4,2025,0,1,0
2025-12-26,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,4,12,4,2025,0,1,0
2025-12-27,PH0025,Perméthrine Lotion,DERMA,Dermatologie,18.4323,713.5677,5,12,4,2025,1,1,0
2025-12-28,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,713.5677,6,12,4,2025,1,1,0
2025-12-29,PH0025,Perméthrine Lotion,DERMA,Dermatologie,8.6065,704.9612,0,12,4,2025,0,1,0
2025-12-30,PH0025,Perméthrine Lotion,DERMA,Dermatologie,16.9527,688.0085,1,12,4,2025,0,1,0
2025-12-31,PH0025,Perméthrine Lotion,DERMA,Dermatologie,33.7539,654.2546,2,12,4,2025,0,1,0
2026-01-01,PH0025,Perméthrine Lotion,DERMA,Dermatologie,30.789,623.4656,3,1,1,2026,0,0,1
2026-01-02,PH0025,Perméthrine Lotion,DERMA,Dermatologie,25.4541,598.0115,4,1,1,2026,0,0,1
2026-01-03,PH0025,Perméthrine Lotion,DERMA,Dermatologie,19.1991,578.8124,5,1,1,2026,1,0,1
2026-01-04,PH0025,Perméthrine Lotion,DERMA,Dermatologie,29.938,548.8744,6,1,1,2026,1,0,1
2026-01-05,PH0025,Perméthrine Lotion,DERMA,Dermatologie,9.7262,539.1482,0,1,1,2026,0,0,1
2026-01-06,PH0025,Perméthrine Lotion,DERMA,Dermatologie,17.5978,521.5504,1,1,1,2026,0,0,0
2026-01-07,PH0025,Perméthrine Lotion,DERMA,Dermatologie,42.8142,478.7362,2,1,1,2026,0,0,0
2026-01-08,PH0025,Perméthrine Lotion,DERMA,Dermatologie,13.1222,465.614,3,1,1,2026,0,0,0
2026-01-09,PH0025,Perméthrine Lotion,DERMA,Dermatologie,12.8813,452.7327,4,1,1,2026,0,0,0
2026-01-10,PH0025,Perméthrine Lotion,DERMA,Dermatologie,16.895,435.8377,5,1,1,2026,1,0,0
2026-01-11,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,435.8377,6,1,1,2026,1,0,0
2026-01-12,PH0025,Perméthrine Lotion,DERMA,Dermatologie,17.5216,418.3161,0,1,1,2026,0,0,0
2026-01-13,PH0025,Perméthrine Lotion,DERMA,Dermatologie,32.3353,385.9808,1,1,1,2026,0,0,0
2026-01-14,PH0025,Perméthrine Lotion,DERMA,Dermatologie,34.1067,351.8741,2,1,1,2026,0,0,0
2026-01-15,PH0025,Perméthrine Lotion,DERMA,Dermatologie,37.3327,314.5414,3,1,1,2026,0,0,0
2026-01-16,PH0025,Perméthrine Lotion,DERMA,Dermatologie,27.5601,286.9813,4,1,1,2026,0,0,0
2026-01-17,PH0025,Perméthrine Lotion,DERMA,Dermatologie,33.6247,253.3566,5,1,1,2026,1,0,0
2026-01-18,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,253.3566,6,1,1,2026,1,0,0
2026-01-19,PH0025,Perméthrine Lotion,DERMA,Dermatologie,15.7443,237.6123,0,1,1,2026,0,0,0
2026-01-20,PH0025,Perméthrine Lotion,DERMA,Dermatologie,10.5709,227.0414,1,1,1,2026,0,0,0
2026-01-21,PH0025,Perméthrine Lotion,DERMA,Dermatologie,35.3364,191.705,2,1,1,2026,0,0,0
2026-01-22,PH0025,Perméthrine Lotion,DERMA,Dermatologie,38.4645,153.2405,3,1,1,2026,0,0,0
2026-01-23,PH0025,Perméthrine Lotion,DERMA,Dermatologie,34.4836,118.7569,4,1,1,2026,0,0,0
2026-01-24,PH0025,Perméthrine Lotion,DERMA,Dermatologie,23.4891,95.2678,5,1,1,2026,1,0,0
2026-01-25,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,95.2678,6,1,1,2026,1,1,0
2026-01-26,PH0025,Perméthrine Lotion,DERMA,Dermatologie,19.8641,75.4037,0,1,1,2026,0,1,0
2026-01-27,PH0025,Perméthrine Lotion,DERMA,Dermatologie,30.4154,44.9883,1,1,1,2026,0,1,0
2026-01-28,PH0025,Perméthrine Lotion,DERMA,Dermatologie,9.8986,35.0897,2,1,1,2026,0,1,0
2026-01-29,PH0025,Perméthrine Lotion,DERMA,Dermatologie,16.0015,19.0882,3,1,1,2026,0,1,0
2026-01-30,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,19.0882,4,1,1,2026,0,1,0
2026-01-31,PH0025,Perméthrine Lotion,DERMA,Dermatologie,15.4355,3.6527,5,1,1,2026,1,1,0
2026-02-01,PH0025,Perméthrine Lotion,DERMA,Dermatologie,3.6527,0.0,6,2,1,2026,1,0,1
2026-02-02,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,0,2,1,2026,0,0,1
2026-02-03,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,1,2,1,2026,0,0,1
2026-02-04,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,2,2,1,2026,0,0,1
2026-02-05,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,3,2,1,2026,0,0,1
2026-02-06,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,4,2,1,2026,0,0,0
2026-02-07,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,5,2,1,2026,1,0,0
2026-02-08,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,6,2,1,2026,1,0,0
2026-02-09,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,0,2,1,2026,0,0,0
2026-02-10,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,1,2,1,2026,0,0,0
2026-02-11,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,2,2,1,2026,0,0,0
2026-02-12,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,3,2,1,2026,0,0,0
2026-02-13,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,4,2,1,2026,0,0,0
2026-02-14,PH0025,Perméthrine Lotion,DERMA,Dermatologie,16.0038,770.9962,5,2,1,2026,1,0,0
2026-02-15,PH0025,Perméthrine Lotion,DERMA,Dermatologie,37.9071,733.0891,6,2,1,2026,1,0,0
2026-02-16,PH0025,Perméthrine Lotion,DERMA,Dermatologie,32.8088,700.2803,0,2,1,2026,0,0,0
2026-02-17,PH0025,Perméthrine Lotion,DERMA,Dermatologie,32.8169,667.4634,1,2,1,2026,0,0,0
2026-02-18,PH0025,Perméthrine Lotion,DERMA,Dermatologie,24.9118,642.5516,2,2,1,2026,0,0,0
2026-02-19,PH0025,Perméthrine Lotion,DERMA,Dermatologie,17.0397,625.5119,3,2,1,2026,0,0,0
2026-02-20,PH0025,Perméthrine Lotion,DERMA,Dermatologie,26.6744,598.8375,4,2,1,2026,0,0,0
2026-02-21,PH0025,Perméthrine Lotion,DERMA,Dermatologie,11.0739,587.7636,5,2,1,2026,1,0,0
2026-02-22,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,587.7636,6,2,1,2026,1,0,0
2026-02-23,PH0025,Perméthrine Lotion,DERMA,Dermatologie,26.5427,561.2209,0,2,1,2026,0,0,0
2026-02-24,PH0025,Perméthrine Lotion,DERMA,Dermatologie,10.7322,550.4887,1,2,1,2026,0,0,0
2026-02-25,PH0025,Perméthrine Lotion,DERMA,Dermatologie,11.5698,538.9189,2,2,1,2026,0,1,0
2026-02-26,PH0025,Perméthrine Lotion,DERMA,Dermatologie,26.6137,512.3052,3,2,1,2026,0,1,0
2026-02-27,PH0025,Perméthrine Lotion,DERMA,Dermatologie,16.8067,495.4985,4,2,1,2026,0,1,0
2026-02-28,PH0025,Perméthrine Lotion,DERMA,Dermatologie,15.452,480.0465,5,2,1,2026,1,1,0
2026-03-01,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,480.0465,6,3,1,2026,1,0,1
2026-03-02,PH0025,Perméthrine Lotion,DERMA,Dermatologie,10.486,469.5605,0,3,1,2026,0,0,1
2026-03-03,PH0025,Perméthrine Lotion,DERMA,Dermatologie,25.8654,443.6951,1,3,1,2026,0,0,1
2026-03-04,PH0025,Perméthrine Lotion,DERMA,Dermatologie,20.8782,422.8169,2,3,1,2026,0,0,1
2026-03-05,PH0025,Perméthrine Lotion,DERMA,Dermatologie,33.9499,388.867,3,3,1,2026,0,0,1
2026-03-06,PH0025,Perméthrine Lotion,DERMA,Dermatologie,20.7861,368.0809,4,3,1,2026,0,0,0
2026-03-07,PH0025,Perméthrine Lotion,DERMA,Dermatologie,15.8296,352.2513,5,3,1,2026,1,0,0
2026-03-08,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,352.2513,6,3,1,2026,1,0,0
2026-03-09,PH0025,Perméthrine Lotion,DERMA,Dermatologie,9.4956,342.7557,0,3,1,2026,0,0,0
2026-03-10,PH0025,Perméthrine Lotion,DERMA,Dermatologie,18.8725,323.8832,1,3,1,2026,0,0,0
2026-03-11,PH0025,Perméthrine Lotion,DERMA,Dermatologie,43.0837,280.7995,2,3,1,2026,0,0,0
2026-03-12,PH0025,Perméthrine Lotion,DERMA,Dermatologie,35.0049,245.7946,3,3,1,2026,0,0,0
2026-03-13,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,245.7946,4,3,1,2026,0,0,0
2026-03-14,PH0025,Perméthrine Lotion,DERMA,Dermatologie,23.6834,222.1112,5,3,1,2026,1,0,0
2026-03-15,PH0025,Perméthrine Lotion,DERMA,Dermatologie,8.797,213.3142,6,3,1,2026,1,0,0
2026-03-16,PH0025,Perméthrine Lotion,DERMA,Dermatologie,18.8901,194.4241,0,3,1,2026,0,0,0
2026-03-17,PH0025,Perméthrine Lotion,DERMA,Dermatologie,32.4098,162.0143,1,3,1,2026,0,0,0
2026-03-18,PH0025,Perméthrine Lotion,DERMA,Dermatologie,22.5293,139.485,2,3,1,2026,0,0,0
2026-03-19,PH0025,Perméthrine Lotion,DERMA,Dermatologie,33.2992,106.1858,3,3,1,2026,0,0,0
2026-03-20,PH0025,Perméthrine Lotion,DERMA,Dermatologie,18.3067,87.8791,4,3,1,2026,0,0,0
2026-03-21,PH0025,Perméthrine Lotion,DERMA,Dermatologie,30.3789,57.5002,5,3,1,2026,1,0,0
2026-03-22,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,57.5002,6,3,1,2026,1,0,0
2026-03-23,PH0025,Perméthrine Lotion,DERMA,Dermatologie,40.7058,16.7944,0,3,1,2026,0,0,0
2026-03-24,PH0025,Perméthrine Lotion,DERMA,Dermatologie,16.7944,0.0,1,3,1,2026,0,0,0
2026-03-25,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,2,3,1,2026,0,1,0
2026-03-26,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,3,3,1,2026,0,1,0
2026-03-27,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,4,3,1,2026,0,1,0
2026-03-28,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,5,3,1,2026,1,1,0
2026-03-29,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,6,3,1,2026,1,1,0
2026-03-30,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,0,3,1,2026,0,1,0
2026-03-31,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,1,3,1,2026,0,1,0
2026-04-01,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,2,4,2,2026,0,0,1
2026-04-02,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,3,4,2,2026,0,0,1
2026-04-03,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,4,4,2,2026,0,0,1
2026-04-04,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,5,4,2,2026,1,0,1
2026-04-05,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,6,4,2,2026,1,0,1
2026-04-06,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,0,4,2,2026,0,0,0
2026-04-07,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,1,4,2,2026,0,0,0
2026-04-08,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,2,4,2,2026,0,0,0
2026-04-09,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,3,4,2,2026,0,0,0
2026-04-10,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,4,4,2,2026,0,0,0
2026-04-11,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,5,4,2,2026,1,0,0
2026-04-12,PH0025,Perméthrine Lotion,DERMA,Dermatologie,0.0,0.0,6,4,2,2026,1,0,0
2026-04-13,PH0025,Perméthrine Lotion,DERMA,Dermatologie,28.0287,821.9713,0,4,2,2026,0,0,0
2026-04-14,PH0025,Perméthrine Lotion,DERMA,Dermatologie,17.2673,804.704,1,4,2,2026,0,0,0
2026-04-15,PH0025,Perméthrine Lotion,DERMA,Dermatologie,22.8103,781.8937,2,4,2,2026,0,0,0
2026-04-16,PH0025,Perméthrine Lotion,DERMA,Dermatologie,29.101,752.7927,3,4,2,2026,0,0,0
